,endTime,artistName,trackName,msPlayed
8521,2023-11-19 13:45,Gazo,NO LÈCHE,6377
8522,2023-11-19 13:48,Favé,Mode Avion,4705
8523,2023-11-19 13:48,Favé,VIBES,134440
8524,2023-11-19 13:49,Favé,IL LE FALLAIT,57190
8525,2023-11-19 13:49,Favé,MOMENTS DE GALERE,3530
8526,2023-11-19 13:51,Favé,VIBES,134440
8527,2023-11-19 13:53,Favé,Urus,147788
8528,2023-11-19 13:56,Favé,DERNIERE CHANCE,34702
8529,2023-11-19 13:57,Favé,Urus,14270
8530,2023-11-19 14:00,Favé,VIBES,134440
8531,2023-11-19 14:02,Favé,Urus,147788
8532,2023-11-19 14:05,Favé,Mode Avion,153246
8533,2023-11-19 14:07,Favé,Mode Avion,153246
8534,2023-11-19 14:10,Favé,Flashback,176109
8535,2023-11-19 14:13,Favé,GMAIL,179973
8536,2023-11-19 14:16,Favé,Mercedes,151560
8537,2023-11-19 14:18,Favé,00h,168817
8538,2023-11-19 14:19,Favé,FAVELA,11595
8539,2023-11-19 14:21,Favé,VIBES,134440
8540,2023-11-19 14:23,Favé,Mode Avion,153246
8541,2023-11-19 14:23,Favé,Flashback,6935
8542,2023-11-19 14:26,Favé,GMAIL,179973
8543,2023-11-19 14:27,Favé,Mercedes,11882
8544,2023-11-19 14:32,Favé,Urus,147788
8545,2023-11-19 14:32,Gazo,NO LÈCHE,5347
8546,2023-11-19 14:34,Favé,VIBES,134440
8547,2023-11-19 14:35,Favé,Mode Avion,40695
8548,2023-11-19 14:37,Favé,VIBES,134440
8549,2023-11-19 14:39,Favé,VIBES,134440
8550,2023-11-19 14:43,Favé,VIBES,134440
8551,2023-11-19 14:45,Favé,VIBES,134440
8552,2023-11-19 14:47,Favé,VIBES,11557
8553,2023-11-19 14:47,Favé,VIBES,134440
8554,2023-11-19 20:19,Favé,VIBES,134440
8555,2023-11-19 20:21,Favé,VIBES,134440
8556,2023-11-19 20:23,Favé,VIBES,134440
8557,2023-11-19 20:43,Favé,VIBES,134440
8558,2023-11-19 20:47,Favé,VIBES,134440
8559,2023-11-19 20:49,Favé,VIBES,134440
8560,2023-11-19 20:51,Favé,VIBES,134440
8561,2023-11-19 20:54,Favé,VIBES,134440
8562,2023-11-19 20:54,Favé,VIBES,11483
8563,2023-11-19 20:56,Favé,Urus,147788
8564,2023-11-19 20:59,WAYNE FLENORY,SUPARO,152178
8565,2023-11-19 21:03,Plastic Mode,Mi Amor,266560
8566,2023-11-19 21:04,Clara Luciani,Les fleurs,30810
8567,2023-11-19 21:06,Favé,Urus,147788
8568,2023-11-19 21:08,Favé,VIBES,134440
8569,2023-11-19 21:11,Favé,Mode Avion,153246
8570,2023-11-19 21:13,Juliette Armanet,Je ne pense qu'à ça,163840
8571,2023-11-19 21:15,Juliette Armanet,L’amour en Solitaire,950
8572,2023-11-19 21:15,Emma Peters,Le temps passe - Rework,69467
8573,2023-11-19 21:17,Juliette Armanet,L’Épine,177306
8574,2023-11-19 21:19,Niska,Jota,860
8575,2023-11-19 21:19,Valentino Vivace,L'equilibrio,870
8576,2023-11-19 21:19,roland decembre,Succès fou,1340
8577,2023-11-19 21:19,Flavien Berger,Maddy La Nuit,82039
8578,2023-11-19 21:19,Clara Luciani,Nue,1300
8579,2023-11-19 21:19,Juliette Armanet,Sauver Ma Vie,1310
8580,2023-11-19 21:22,Juliette Armanet,L'Indien,211573
8581,2023-11-19 21:23,Dusty Springfield,Spooky,55012
8582,2023-11-19 21:26,Mr GISCARD,Carla,155800
8583,2023-11-19 21:27,Juliette Armanet,La Nuit,4380
8584,2023-11-19 21:27,Mr GISCARD,Oh Bitch,1610
8585,2023-11-19 21:27,Plastic Mode,Mi Amor,48315
8586,2023-11-19 21:27,Clara Luciani,Les fleurs,770
8587,2023-11-19 21:27,The Alan Parsons Project,I Wouldn't Want to Be Like You,30940
8588,2023-11-19 21:27,Mr GISCARD,JVP,810
8589,2023-11-19 21:27,ABBA,Under Attack,1240
8590,2023-11-19 21:27,Phoenix,If I Ever Feel Better,1350
8591,2023-11-19 21:27,Juliette Armanet,Petite Amie,690
8592,2023-11-19 21:34,Laurent Voulzy,Cocktail chez mademoiselle,394066
8593,2023-11-19 21:37,Juliette Armanet,Flamme,164986
8594,2023-11-19 21:39,The Mamas & The Papas,Dream A Little Dream Of Me,159018
8595,2023-11-20 08:31,Favé,VIBES,134440
8596,2023-11-20 08:37,Favé,GMAIL,179973
8597,2023-11-20 08:39,Favé,Mode Avion,153246
8598,2023-11-20 08:42,Favé,Urus,147788
8599,2023-11-20 08:44,Favé,GMAIL,1159
8600,2023-11-20 08:44,Favé,VIBES,133193
8601,2023-11-20 08:46,Favé,GMAIL,14165
8602,2023-11-20 08:46,Favé,VIBES,134440
8603,2023-11-20 08:49,Favé,IL LE FALLAIT,166386
8604,2023-11-20 08:51,Favé,MOMENTS DE GALERE,143106
8605,2023-11-20 08:52,Favé,INVISIBLE,49306
8606,2023-11-20 08:52,Favé,NUAGES,12310
8607,2023-11-20 08:53,Favé,FLASHBACK,7500
8608,2023-11-20 08:55,Favé,VIBES,134440
8609,2023-11-20 08:59,Favé,DERNIERE CHANCE,226666
8610,2023-11-20 08:59,Favé,SUPER FAVE 3D,54503
8611,2023-11-20 09:00,Favé,EN VRAI,3880
8612,2023-11-20 09:02,Favé,VIBES,134440
8613,2023-11-20 09:06,Favé,DERNIERE CHANCE,226666
8614,2023-11-20 09:06,Favé,SUPER FAVE 3D,55243
8615,2023-11-20 09:09,Favé,VIBES,134440
8616,2023-11-20 09:11,Favé,Urus,147788
8617,2023-11-20 09:13,Favé,DERNIERE CHANCE,107692
8618,2023-11-20 15:39,Favé,VIBES,134440
8619,2023-11-20 15:43,Favé,DERNIERE CHANCE,226666
8620,2023-11-20 15:46,Favé,GMAIL,179973
8621,2023-11-20 15:48,Favé,Mode Avion,153246
8622,2023-11-20 15:51,Favé,Urus,147788
8623,2023-11-20 15:53,Favé,VIBES,134440
8624,2023-11-20 15:57,Favé,DERNIERE CHANCE,226666
8625,2023-11-20 16:00,Favé,GMAIL,179973
8626,2023-11-20 16:02,Favé,Mode Avion,153246
8627,2023-11-20 16:04,Favé,Urus,147788
8628,2023-11-20 16:08,Favé,VIBES,134440
8629,2023-11-20 16:12,Favé,DERNIERE CHANCE,226666
8630,2023-11-20 16:14,Favé,GMAIL,179973
8631,2023-11-20 16:17,Favé,Mode Avion,153246
8632,2023-11-20 16:19,Favé,Urus,147788
8633,2023-11-20 16:28,Favé,DERNIERE CHANCE,985
8634,2023-11-20 16:28,Favé,VIBES,134440
8635,2023-11-20 17:00,BARON.E,Bleu ou vert,14260
8636,2023-11-20 17:00,Johan Papaconstantino,Les mots bleus,4770
8637,2023-11-20 17:03,Bleu Toucan,Hanoï café,1670
8638,2023-11-20 17:04,Les Schtroumpfs,Yeah Yeah Schtroumpfer,7080
8639,2023-11-20 17:04,Les Schtroumpfs,Schtroumpfette,3550
8640,2023-11-20 17:06,Les Schtroumpfs,Ils Sont Tout Bleus,42020
8641,2023-11-20 17:06,Elvis Presley,Blue Moon,3420
8642,2023-11-20 17:06,Billie Holiday,Blue Moon,1810
8643,2023-11-20 17:07,Frank Sinatra,Blue Moon - 1999 Remastered,11000
8644,2023-11-20 17:09,New Order,Blue Monday,39800
8645,2023-11-20 17:09,Eiffel 65,Blue (Da Ba Dee) - Gabry Ponte Ice Pop Radio,4130
8646,2023-11-20 17:09,I'm Blue,Blue (Da Ba Dee),3950
8647,2023-11-20 17:10,Eiffel 65,Blue (Da Ba Dee) - Gabry Ponte Ice Pop Radio,8070
8648,2023-11-20 17:12,Johann Strauss II,"Johann STRAUSS Fils : Le beau Danube bleu, valse (extrait) - Excerpt / Conclusion",56180
8649,2023-11-20 17:14,Amy Winehouse,Back To Black,2910
8650,2023-11-20 17:14,Amy Winehouse,You Know I'm No Good,6930
8651,2023-11-20 17:14,Charles Trenet,La mer,37130
8652,2023-11-20 17:15,David Bowie,Kooks - 2015 Remaster,9460
8653,2023-11-20 17:15,Mark Ronson,Valerie (feat. Amy Winehouse) - Version Revisited,24470
8654,2023-11-20 17:16,David Bowie,Starman - 2012 Remaster,29300
8655,2023-11-20 17:17,Dexys Midnight Runners,Come On Eileen,46470
8656,2023-11-20 17:19,Queen,Cool Cat - Remastered 2011,75810
8657,2023-11-20 17:22,The Kinks,Victoria (2019 Remaster),161380
8658,2023-11-20 17:23,Dave,Clash (feat. Stormzy),24560
8659,2023-11-20 17:24,Stormzy,Shut Up,6450
8660,2023-11-20 17:24,Henri Salvador,"Sous l'océan - De ""La Petite Sirène""/Bande Originale Française du Film",27380
8661,2023-11-20 17:25,Billie Eilish,ocean eyes,32990
8662,2023-11-20 17:25,Johan Papaconstantino,Les mots bleus,13120
8663,2023-11-20 17:28,David Bowie,Starman - 2012 Remaster,11140
8664,2023-11-20 17:28,David Bowie,Starman - 2012 Remaster,1090
8665,2023-11-20 17:28,BARON.E,Bleu ou vert,8330
8666,2023-11-20 17:28,Mark Ronson,Valerie (feat. Amy Winehouse) - Version Revisited,21630
8667,2023-11-20 17:28,London Grammar,Wasting My Young Years,10350
8668,2023-11-20 17:28,The Clash,London Calling - Remastered,3770
8669,2023-11-20 17:30,Queen,Cool Cat - Remastered 2011,33810
8670,2023-11-20 17:31,The Kinks,Victoria (2019 Remaster),46830
8671,2023-11-20 17:36,Jorja Smith,Blue Lights,40880
8672,2023-11-20 17:37,Loyle Carner,Damselfly,15800
8673,2023-11-20 17:37,One Direction,Story of My Life,6470
8674,2023-11-20 17:37,One Direction,Best Song Ever,5270
8675,2023-11-20 17:38,One Direction,Night Changes,25040
8676,2023-11-20 17:41,One Direction,What Makes You Beautiful,9620
8677,2023-11-20 18:02,Favé,DERNIERE CHANCE,225657
8678,2023-11-20 18:05,Favé,GMAIL,179973
8679,2023-11-20 18:06,Favé,Mode Avion,66380
8680,2023-11-20 21:58,Little Mix,Shout Out to My Ex,7320
8681,2023-11-21 08:55,Favé,VIBES,134440
8682,2023-11-21 08:59,Favé,DERNIERE CHANCE,226666
8683,2023-11-21 09:02,Favé,GMAIL,179973
8684,2023-11-21 09:04,Favé,Mode Avion,153246
8685,2023-11-21 09:06,Favé,Urus,147788
8686,2023-11-21 09:08,Favé,cote passager,118577
8687,2023-11-21 09:09,Niska,44,1277
8688,2023-11-21 09:09,Zokush,Radio,952
8689,2023-11-21 09:09,Oskoow,Boston Celtics,34992
8690,2023-11-21 09:13,Josman,XS,206896
8691,2023-11-21 09:15,Zkr,Elle et moi,13252
8692,2023-11-21 09:15,Favé,00h,168817
8693,2023-11-21 09:16,Zeu,CAPTAIN TSUBASA,789
8694,2023-11-21 09:16,La Fève,SAOULÉ,20038
8695,2023-11-21 09:16,Gazo,NO LÈCHE,1021
8696,2023-11-21 09:16,Favé,Toxic,859
8697,2023-11-21 09:16,Bekar,Magenta,882
8698,2023-11-21 09:20,Dau,Finale - Nouvelle École,53848
8699,2023-11-21 09:20,Oskoow,Insta 1,1137
8700,2023-11-21 09:20,Josman,BabyGirl,225109
8701,2023-11-21 09:21,menace Santana,QLNT,673
8702,2023-11-21 09:21,Laylow,10',1346
8703,2023-11-21 09:21,Favé,NUAGES,1160
8704,2023-11-21 09:23,Rounhaa,MUSIC SOUNDS BETTER WITH YOU,161533
8705,2023-11-21 09:24,Prinzly,STATION II - DIGITAL EMOTIONS,42748
8706,2023-11-21 09:26,Favé,Mercedes,101239
8707,2023-11-21 09:28,Favé,VIBES,134440
8708,2023-11-21 09:30,Favé,Mode Avion,153246
8709,2023-11-21 09:33,Favé,Urus,147788
8710,2023-11-21 09:36,Favé,GMAIL,179973
8711,2023-11-21 09:45,Favé,DERNIERE CHANCE,226666
8712,2023-11-21 09:47,Favé,Toxic,158486
8713,2023-11-21 09:53,Oskoow,Boston Celtics,11016
8714,2023-11-21 09:55,Favé,VIBES,134440
8715,2023-11-21 09:58,Favé,GMAIL,179973
8716,2023-11-21 10:04,Favé,DERNIERE CHANCE,226666
8717,2023-11-21 10:06,Favé,Urus,147788
8718,2023-11-21 10:08,Favé,Mode Avion,83224
8719,2023-11-21 10:11,Favé,cote passager,137691
8720,2023-11-21 10:12,Oskoow,Boston Celtics,90044
8721,2023-11-21 10:15,Zokush,Radio,160000
8722,2023-11-21 10:16,Zkr,Elle et moi,71271
8723,2023-11-21 10:19,Favé,VIBES,134440
8724,2023-11-21 10:22,Favé,GMAIL,179973
8725,2023-11-21 10:26,Favé,DERNIERE CHANCE,226666
8726,2023-11-21 10:28,Favé,Mode Avion,153246
8727,2023-11-21 10:31,Favé,Urus,147788
8728,2023-11-21 10:35,Favé,cote passager,137691
8729,2023-11-21 10:35,Oskoow,Boston Celtics,33503
8730,2023-11-21 10:38,Favé,VIBES,134440
8731,2023-11-21 10:40,Favé,Mode Avion,153246
8732,2023-11-21 10:42,Favé,Urus,147788
8733,2023-11-21 10:46,Favé,DERNIERE CHANCE,226666
8734,2023-11-21 10:49,Favé,GMAIL,179973
8735,2023-11-21 10:49,Favé,cote passager,23447
8736,2023-11-21 10:53,Juliette Armanet,Petite Amie,192626
8737,2023-11-21 10:59,Laurent Voulzy,Cocktail chez mademoiselle,394066
8738,2023-11-21 11:03,Leo Roi,Xanax,186409
8739,2023-11-21 11:07,Mr GISCARD,Oh Bitch,150733
8740,2023-11-21 11:10,Emma Peters,Le temps passe - Rework,178973
8741,2023-11-21 11:12,Niska,Jota,164133
8742,2023-11-21 11:15,Plastic Mode,Mi Amor,163412
8743,2023-11-21 11:15,ABBA,Under Attack,690
8744,2023-11-21 11:19,Juliette Armanet,L'Indien,211573
8745,2023-11-21 11:20,Mr GISCARD,JVP,1180
8746,2023-11-21 11:20,The Mamas & The Papas,Dream A Little Dream Of Me,1240
8747,2023-11-21 11:20,Miel De Montagne,Calvin,77452
8748,2023-11-21 11:20,Juliette Armanet,Je ne pense qu'à ça,1860
8749,2023-11-21 11:23,Juliette Armanet,L’Épine,177306
8750,2023-11-21 11:27,Phoenix,If I Ever Feel Better,266600
8751,2023-11-21 11:31,The Alan Parsons Project,I Wouldn't Want to Be Like You,201880
8752,2023-11-21 11:34,Clara Luciani,Nue,184077
8753,2023-11-21 11:35,ascendant vierge,Influenceur,101159
8754,2023-11-22 09:03,Favé,Mode Avion,56100
8755,2023-11-22 09:04,Bibi Flash,Histoire d'1 soir (Bye bye les galères) - Version originale 1983,4690
8756,2023-11-22 09:04,Bibi Flash,Histoire d'un soir (Bye bye les galères) - Blutch Radio Edit,12720
8757,2023-11-22 09:04,Dennis Dies Das,Metro,10220
8758,2023-11-22 09:04,Leo Pol,Chantal,15990
8759,2023-11-22 09:04,Whitemary,Ti dirò,4710
8760,2023-11-22 09:05,Bibi Flash,Histoire d'1 soir (Bye bye les galères) - Version originale 1983,4437
8761,2023-11-22 09:05,Bibi Flash,Histoire d'un soir (Bye bye les galères) - Blutch Radio Edit,42
8762,2023-11-22 09:23,Bibi Flash,Histoire d'1 soir - Bye bye les galères,297804
8763,2023-11-22 09:26,Bibi Flash,Histoire d'un soir (Bye bye les galères) - Blutch Radio Edit,180000
8764,2023-11-22 09:30,Bibi Flash,Histoire d'1 soir (Bye bye les galères) [Version radio],217801
8765,2023-11-22 09:32,Bibi Flash,Histoire d'1 soir (Bye bye les galères) [Discomix],7200
8766,2023-11-22 09:32,Bibi Flash,Téléphone-moi,97642
8767,2023-11-22 09:34,Dusty Springfield,Spooky,164173
8768,2023-11-22 09:38,The Alan Parsons Project,I Wouldn't Want to Be Like You,201880
8769,2023-11-22 09:45,Supertramp,Hide In Your Shell,409889
8770,2023-11-22 10:03,Bibi Flash,Histoire d'un soir (Bye bye les galères) - Blutch Radio Edit,127551
8771,2023-11-22 10:05,Favé,VIBES,134440
8772,2023-11-22 10:08,Favé,Mode Avion,153246
8773,2023-11-22 10:10,Favé,GMAIL,179973
8774,2023-11-22 10:13,Favé,Urus,147788
8775,2023-11-22 10:17,Favé,DERNIERE CHANCE,226666
8776,2023-11-22 10:19,Favé,Mercedes,151560
8777,2023-11-22 10:20,BU$HI,Obito,33016
8778,2023-11-22 10:21,Supertramp,Goodbye Stranger - 2010 Remastered,223464
8779,2023-11-22 10:23,Johan Papaconstantino,Les mots bleus,110280
8780,2023-11-22 10:24,Coldplay,A Sky Full of Stars,1790
8781,2023-11-22 10:24,BARON.E,Bleu ou vert,59920
8782,2023-11-22 10:24,Niagara,L'amour à la plage,44200
8783,2023-11-22 10:25,Eiffel 65,Blue (Da Ba Dee) - Gabry Ponte Ice Pop Radio,60280
8784,2023-11-22 10:27,Johann Strauss II,"Johann STRAUSS Fils : Le beau Danube bleu, valse (extrait) - Excerpt / Conclusion",60910
8785,2023-11-22 10:27,Charles Trenet,La mer,55220
8786,2023-11-22 10:29,Jorja Smith,Blue Lights,95140
8787,2023-11-22 10:29,London Grammar,Wasting My Young Years,1250
8788,2023-11-22 10:29,The Clash,London Calling - Remastered,9450
8789,2023-11-22 10:30,Mark Ronson,Valerie (feat. Amy Winehouse) - Version Revisited,29000
8790,2023-11-22 10:31,David Bowie,Starman - 2012 Remaster,27110
8791,2023-11-22 10:31,Amy Winehouse,"Valerie - Live At BBC Radio 1 Live Lounge, London / 2007",50400
8792,2023-11-22 10:32,Queen,Cool Cat - Remastered 2011,52500
8793,2023-11-22 10:32,David Bowie,Starman - 2012 Remaster,26720
8794,2023-11-22 10:33,Amy Winehouse,"Valerie - Live At BBC Radio 1 Live Lounge, London / 2007",29690
8795,2023-11-22 10:34,Stormzy,Shut Up,50130
8796,2023-11-22 10:35,Adele,Skyfall,71790
8797,2023-11-22 10:36,Elton John,Tiny Dancer,55170
8798,2023-11-22 10:37,The Kinks,Victoria (2019 Remaster),45780
8799,2023-11-22 10:37,Jorja Smith,Blue Lights,33860
8800,2023-11-22 10:47,One Direction,Best Song Ever,95350
8801,2023-11-22 11:21,Juliette Armanet,Petite Amie,192626
8802,2023-11-22 11:25,Mr GISCARD,Carla,155800
8803,2023-11-22 11:29,Clara Luciani,Les fleurs,180413
8804,2023-11-22 12:30,Mr GISCARD,Oh Bitch,770
8805,2023-11-22 12:30,roland decembre,Succès fou,590
8806,2023-11-22 12:30,Leo Roi,Xanax,90487
8807,2023-11-22 12:34,Favé,DERNIERE CHANCE,226666
8808,2023-11-22 12:36,Juliette Armanet,L’amour en Solitaire,77479
8809,2023-11-22 12:36,Valentino Vivace,L'equilibrio,720
8810,2023-11-22 12:36,ABBA,Under Attack,650
8811,2023-11-22 12:36,ascendant vierge,Influenceur,910
8812,2023-11-22 12:36,Juliette Armanet,Je ne pense qu'à ça,200
8813,2023-11-22 12:39,Mr GISCARD,JVP,169760
8814,2023-11-22 12:41,Juliette Armanet,L’Épine,177306
8815,2023-11-22 12:44,Juliette Armanet,La Nuit,143585
8816,2023-11-22 12:47,Favé,GMAIL,179973
8817,2023-11-22 12:52,Phoenix,If I Ever Feel Better,266600
8818,2023-11-22 12:54,Niska,Jota,99758
